	gene_symbol
DDAH1	DDAH1
EBI3	EBI3
EDNRB	EDNRB
GATA1	GATA1
LRP5	LRP5
MIR5195	MIR5195
NUDT17	NUDT17
SLC14A2	SLC14A2
SOX5	SOX5
TAS1R3	TAS1R3
AANAT	AANAT
ADCY2	ADCY2
APOL4	APOL4
BATF2	BATF2
BUB1B	BUB1B
BVES	BVES
C17orf53	C17orf53
C4B	C4B
CCL22	CCL22
CD1B	CD1B
CDC20	CDC20
CDC45	CDC45
CDCA2	CDCA2
CENPA	CENPA
CFAP69	CFAP69
CKAP2L	CKAP2L
CPNE9	CPNE9
DAAM2	DAAM2
DLGAP5	DLGAP5
DNAH8	DNAH8
DTL	DTL
FAM186A	FAM186A
FAM72B	FAM72B
GPC5	GPC5
HIST1H3G	HIST1H3G
HIST2H3A	HIST2H3A
HJURP	HJURP
HNF1A	HNF1A
HPDL	HPDL
HSD17B6	HSD17B6
IGDCC3	IGDCC3
KIF4A	KIF4A
LINC01089	LINC01089
LINC01205	LINC01205
LINC02202	LINC02202
LINC02245	LINC02245
LIPG	LIPG
MCM10	MCM10
MELK	MELK
MLXIPL	MLXIPL
MOXD1	MOXD1
NEK2	NEK2
NXPH4	NXPH4
PBK	PBK
PGBD5	PGBD5
RASSF9	RASSF9
SHE	SHE
SKA1	SKA1
SLC5A10	SLC5A10
SPC25	SPC25
TBC1D3L	TBC1D3L
TEAD3	TEAD3
TEX101	TEX101
TNS4	TNS4
TROAP	TROAP
TTK	TTK
ACKR3	ACKR3
AJAP1	AJAP1
CNN1	CNN1
DNAJC12	DNAJC12
EMP2	EMP2
EPHA2	EPHA2
FAM86B2	FAM86B2
GPR149	GPR149
HIST2H3D	HIST2H3D
KIF26B	KIF26B
LAMA5	LAMA5
LINC01358	LINC01358
LINC01724	LINC01724
LIPH	LIPH
OR4D9	OR4D9
PALD1	PALD1
RTN4RL2	RTN4RL2
SALL2	SALL2
SEMA3A	SEMA3A
SLC25A27	SLC25A27
SLC28A2	SLC28A2
SMIM6	SMIM6
SMTNL1	SMTNL1
SYNPO	SYNPO
TACR2	TACR2
TTTY10	TTTY10
CMBL	CMBL
COLCA2	COLCA2
DNAH11	DNAH11
EMID1	EMID1
FAM221B	FAM221B
FRK	FRK
HIST1H3E	HIST1H3E
ITGB4	ITGB4
ITIH2	ITIH2
LINC02413	LINC02413
MIR210HG	MIR210HG
SULT1C2	SULT1C2
ABLIM3	ABLIM3
ADRA2B	ADRA2B
ALPK2	ALPK2
ANKRD65	ANKRD65
ASIP	ASIP
ASTL	ASTL
B3GNT4	B3GNT4
C12orf71	C12orf71
C6orf141	C6orf141
CABP5	CABP5
CDH7	CDH7
CELF5	CELF5
CHODL	CHODL
CHRND	CHRND
CNDP1	CNDP1
DNAH5	DNAH5
DUXB	DUXB
FAM160A1	FAM160A1
FSTL1	FSTL1
FUT5	FUT5
GATA6	GATA6
HRASLS	HRASLS
IL10	IL10
IL1RL2	IL1RL2
IL6	IL6
JADE3	JADE3
KCNJ9	KCNJ9
KLHDC9	KLHDC9
LEFTY1	LEFTY1
LINC00683	LINC00683
LINC00691	LINC00691
LINC01502	LINC01502
LINC02021	LINC02021
LINC02449	LINC02449
LMNTD1	LMNTD1
LRRC2	LRRC2
MYH14	MYH14
NUTM2B	NUTM2B
PLAU	PLAU
PRG2	PRG2
PRICKLE2	PRICKLE2
PTPRG	PTPRG
RGS13	RGS13
RGS6	RGS6
SAMD14	SAMD14
SCGB1C1	SCGB1C1
SEC14L3	SEC14L3
SKOR1	SKOR1
SLC7A11	SLC7A11
TBC1D3D	TBC1D3D
TRIM74	TRIM74
ULBP2	ULBP2
USP2	USP2
WNT11	WNT11
ZNF385D	ZNF385D
ZNF479	ZNF479
ZNF541	ZNF541
ZNF732	ZNF732
CCDC73	CCDC73
CRB1	CRB1
HTR1E	HTR1E
LINC02547	LINC02547
NPHS1	NPHS1
ROBO1	ROBO1
VSIG10L	VSIG10L
ZYG11A	ZYG11A
ANXA3	ANXA3
C12orf54	C12orf54
CCNI2	CCNI2
COMP	COMP
CYP17A1	CYP17A1
DCX	DCX
FAM222A	FAM222A
GREB1	GREB1
KCND1	KCND1
LINC01013	LINC01013
LINC01247	LINC01247
LINC01483	LINC01483
PCYT1B	PCYT1B
POU3F1	POU3F1
REELD1	REELD1
SEMA4G	SEMA4G
TMPRSS2	TMPRSS2
ADM2	ADM2
LINC02671	LINC02671
MYLK3	MYLK3
THEM5	THEM5
ACP4	ACP4
CEP170B	CEP170B
CHST1	CHST1
CNBD2	CNBD2
CNNM3-DT	CNNM3-DT
HOXA1	HOXA1
MIR5684	MIR5684
RTP5	RTP5
SCN11A	SCN11A
SPTBN4	SPTBN4
SRPX2	SRPX2
VWF	VWF
ZNF114	ZNF114
ACHE	ACHE
AKNAD1	AKNAD1
APOC1	APOC1
CHAC1	CHAC1
CST6	CST6
CYP2C9	CYP2C9
DBH	DBH
DMD	DMD
FERMT2	FERMT2
FFAR1	FFAR1
GCM1	GCM1
GYPB	GYPB
HSPB9	HSPB9
HTRA4	HTRA4
ITGA11	ITGA11
JPH3	JPH3
KCND3	KCND3
LINC01565	LINC01565
MAP7D2	MAP7D2
MIR4284	MIR4284
MN1	MN1
MYBPC2	MYBPC2
NCS1	NCS1
P4HA2	P4HA2
PIWIL1	PIWIL1
PLA2G2C	PLA2G2C
PTGES	PTGES
RASAL1	RASAL1
RHBDL3	RHBDL3
RORC	RORC
RSPH10B	RSPH10B
SIAH3	SIAH3
SLCO4A1	SLCO4A1
SOX7	SOX7
SYN1	SYN1
TRPV3	TRPV3
UNC5B	UNC5B
VSTM4	VSTM4
ZFP92	ZFP92
ZNF704	ZNF704
ADAM29	ADAM29
ADRA1A	ADRA1A
ANGPTL7	ANGPTL7
CCDC196	CCDC196
CCDC42	CCDC42
DDO	DDO
KCNIP2	KCNIP2
LINC01044	LINC01044
LINC02419	LINC02419
LINC02630	LINC02630
LY6K	LY6K
NTN1	NTN1
NWD1	NWD1
NYAP2	NYAP2
PKD2L1	PKD2L1
PROM2	PROM2
SAMD13	SAMD13
SVOPL	SVOPL
SYBU	SYBU
TEAD2	TEAD2
TMOD4	TMOD4
TMPRSS12	TMPRSS12
TSBP1	TSBP1
TWIST2	TWIST2
UTS2B	UTS2B
WIPF3	WIPF3
ZNF608	ZNF608
ADCY1	ADCY1
AP1M2	AP1M2
AURKC	AURKC
CCDC198	CCDC198
CHRNG	CHRNG
CLSTN2	CLSTN2
CNGB3	CNGB3
CNTNAP3B	CNTNAP3B
GLYATL1B	GLYATL1B
GSDME	GSDME
HPGDS	HPGDS
ISLR2	ISLR2
KCNA7	KCNA7
LINC00865	LINC00865
LINC01235	LINC01235
LINC01547	LINC01547
LINC01800	LINC01800
LINC02615	LINC02615
MKRN3	MKRN3
OR10A3	OR10A3
OR1J1	OR1J1
OR1L8	OR1L8
P2RX3	P2RX3
PLD5	PLD5
PM20D1	PM20D1
PRELID3A	PRELID3A
SYTL4	SYTL4
TESC-AS1	TESC-AS1
TMEM145	TMEM145
TP73	TP73
UPK3B	UPK3B
WASIR2	WASIR2
ZNF157	ZNF157
ZNF19	ZNF19
DEC1	DEC1
GYPA	GYPA
IFIT1B	IFIT1B
LINC00570	LINC00570
MGAT3	MGAT3
NMU	NMU
RBMS3	RBMS3
UGT2B17	UGT2B17
AGXT	AGXT
EPCAM	EPCAM
ALPI	ALPI
CX3CL1	CX3CL1
DAB2IP	DAB2IP
DCDC2B	DCDC2B
DRD4	DRD4
F2RL3	F2RL3
G6PC	G6PC
GJC1	GJC1
GLT8D2	GLT8D2
GRM7	GRM7
KCP	KCP
KIAA1614	KIAA1614
KIF6	KIF6
LGI4	LGI4
LINC01703	LINC01703
LRRN4CL	LRRN4CL
MAPK8IP2	MAPK8IP2
MEIOB	MEIOB
MT1M	MT1M
NPEPL1	NPEPL1
NTSR1	NTSR1
PNMA8A	PNMA8A
PYGO1	PYGO1
RAPGEF5	RAPGEF5
TGM4	TGM4
ACSBG2	ACSBG2
BCAM	BCAM
C10orf105	C10orf105
CCDC181	CCDC181
CLDN7	CLDN7
CROCC2	CROCC2
DOCK1	DOCK1
ERVW-1	ERVW-1
FHDC1	FHDC1
GCNT3	GCNT3
GPR63	GPR63
HIST1H4J	HIST1H4J
JAG2	JAG2
LINC00492	LINC00492
LINC01270	LINC01270
LINC01315	LINC01315
LINC01842	LINC01842
LINC02054	LINC02054
LINC02381	LINC02381
LOX	LOX
MOGAT3	MOGAT3
OLFML2B	OLFML2B
PCDHA1	PCDHA1
PLA2G2D	PLA2G2D
PRKG1	PRKG1
PTH2R	PTH2R
RARRES1	RARRES1
RBP2	RBP2
SLC45A3	SLC45A3
SPAG6	SPAG6
TLE6	TLE6
ZNF155	ZNF155
BRDT	BRDT
COL6A6	COL6A6
FA2H	FA2H
FGD1	FGD1
FGF23	FGF23
GTSE1-DT	GTSE1-DT
HIGD2B	HIGD2B
HSD11B1	HSD11B1
LINC00907	LINC00907
LINC01907	LINC01907
LINC02226	LINC02226
LINC02252	LINC02252
MIR5000	MIR5000
OR4F15	OR4F15
PDE11A	PDE11A
PITPNM2-AS1	PITPNM2-AS1
PRB2	PRB2
PTPN14	PTPN14
STK31	STK31
TMEM132E	TMEM132E
ZSCAN10	ZSCAN10
ACAN	ACAN
ANKFN1	ANKFN1
ASIC3	ASIC3
CPNE4	CPNE4
CRYBA1	CRYBA1
DLX4	DLX4
DOC2B	DOC2B
FAM124A	FAM124A
HOGA1	HOGA1
LINC01672	LINC01672
LINC01786	LINC01786
POU2F3	POU2F3
RAX2	RAX2
TG	TG
TIE1	TIE1
TOMM20L	TOMM20L
TTC9B	TTC9B
ABCA13	ABCA13
C2orf50	C2orf50
CCDC40	CCDC40
CDH6	CDH6
CLUL1	CLUL1
ERVFRD-1	ERVFRD-1
GPRC5D	GPRC5D
HOMER3	HOMER3
IDO1	IDO1
KAZALD1	KAZALD1
LINC00677	LINC00677
LINC01374	LINC01374
LINC01902	LINC01902
LINC01949	LINC01949
LINC02363	LINC02363
LINC02470	LINC02470
MCF2	MCF2
MSH5-SAPCD1	MSH5-SAPCD1
NFASC	NFASC
NOSTRIN	NOSTRIN
PARD3B	PARD3B
PPP1R3G	PPP1R3G
SLC12A1	SLC12A1
STARD13	STARD13
TMEM130	TMEM130
XKR4	XKR4
ZFHX4	ZFHX4
ACOD1	ACOD1
ADAMDEC1	ADAMDEC1
ASB11	ASB11
BAMBI	BAMBI
BLACE	BLACE
C10orf55	C10orf55
C12orf80	C12orf80
C1orf100	C1orf100
C6orf223	C6orf223
CCDC38	CCDC38
CCDC74B	CCDC74B
CCL7	CCL7
COL15A1	COL15A1
COL7A1	COL7A1
CPEB2-DT	CPEB2-DT
CSF2	CSF2
DCSTAMP	DCSTAMP
DLX2	DLX2
EDN1	EDN1
EGR4	EGR4
EPOP	EPOP
ETV3L	ETV3L
F3	F3
FAM83A	FAM83A
FOXJ1	FOXJ1
FZD7	FZD7
GBP6	GBP6
GEM	GEM
GJB2	GJB2
GLRA1	GLRA1
GPR61	GPR61
GUCY2D	GUCY2D
H2AFB1	H2AFB1
HEY1	HEY1
HHIPL1	HHIPL1
HSFX3	HSFX3
IL1A	IL1A
INHBA	INHBA
ITGB1-DT	ITGB1-DT
LAMB3	LAMB3
LINC00346	LINC00346
LINC00656	LINC00656
LINC00964	LINC00964
LINC01262	LINC01262
LINC01366	LINC01366
LINC01492	LINC01492
LINC01960	LINC01960
LINC01973	LINC01973
LINC02426	LINC02426
LINC02541	LINC02541
LINC02639	LINC02639
MEX3B	MEX3B
MIR3680-2	MIR3680-2
MOGAT1	MOGAT1
NIPAL4	NIPAL4
ODF3L1	ODF3L1
OR2H1	OR2H1
OSR2	OSR2
PCLAF	PCLAF
PRPS1L1	PRPS1L1
RAPGEF4	RAPGEF4
RBM20	RBM20
RIBC1	RIBC1
RNF152	RNF152
S100A2	S100A2
SCUBE1	SCUBE1
SCUBE2	SCUBE2
SLAMF9	SLAMF9
SLC7A2	SLC7A2
TEX41	TEX41
TM4SF1	TM4SF1
TMEM213	TMEM213
TNFSF15	TNFSF15
TOP3B	TOP3B
XCR1	XCR1
ZDHHC11B	ZDHHC11B
C18orf65	C18orf65
C4BPB	C4BPB
C4orf45	C4orf45
CACNG8	CACNG8
COL27A1	COL27A1
CRLF2	CRLF2
CXXC5-AS1	CXXC5-AS1
E2F7	E2F7
GCSAML	GCSAML
GPRC5A	GPRC5A
HRH1	HRH1
IDO2	IDO2
IFNB1	IFNB1
IL17D	IL17D
KCNJ12	KCNJ12
LINC01093	LINC01093
LINC01554	LINC01554
MAPK8IP1	MAPK8IP1
MIR4645	MIR4645
MIR5188	MIR5188
OR52W1	OR52W1
SLC22A1	SLC22A1
HCAR3	HCAR3
SAMD15	SAMD15
ARL9	ARL9
C14orf178	C14orf178
C1orf141	C1orf141
CABLES1	CABLES1
CDKL2	CDKL2
COL4A1	COL4A1
DPYSL5	DPYSL5
EPGN	EPGN
ERG	ERG
FAM240B	FAM240B
FOCAD-AS1	FOCAD-AS1
GFAP	GFAP
IL19	IL19
KCNJ11	KCNJ11
LARP6	LARP6
LIF	LIF
LINC00881	LINC00881
LINC01010	LINC01010
LINC01169	LINC01169
LINC01348	LINC01348
LINC01629	LINC01629
LINC01740	LINC01740
LINC02154	LINC02154
MACC1	MACC1
MMP19	MMP19
NUDT10	NUDT10
OR2C3	OR2C3
RNF39	RNF39
SDC2	SDC2
SH2D6	SH2D6
SYT12	SYT12
TCHH	TCHH
ADGRG6	ADGRG6
ASB18	ASB18
BHLHE22	BHLHE22
BMP8A	BMP8A
CCDC27	CCDC27
CCN3	CCN3
CIART	CIART
CLEC18C	CLEC18C
CNRIP1	CNRIP1
CRYBB1	CRYBB1
CTSV	CTSV
DLC1	DLC1
DPYSL3	DPYSL3
ELFN1-AS1	ELFN1-AS1
EML1	EML1
ERICD	ERICD
FMO3	FMO3
FNDC4	FNDC4
GAD1	GAD1
GCK	GCK
GGT5	GGT5
GHR	GHR
GVQW2	GVQW2
HCG20	HCG20
HTR1F	HTR1F
INSYN2	INSYN2
IRX5	IRX5
ITPRIP-AS1	ITPRIP-AS1
KCNE5	KCNE5
KHDRBS3	KHDRBS3
LIMCH1	LIMCH1
LINC00636	LINC00636
LINC00939	LINC00939
LINC01811	LINC01811
LINC02605	LINC02605
MIR1208	MIR1208
MIR6077	MIR6077
MYCT1	MYCT1
OR3A3	OR3A3
PPARGC1A	PPARGC1A
PXT1	PXT1
RAB7B	RAB7B
RAI14	RAI14
RET	RET
RMRP	RMRP
SHROOM3	SHROOM3
SLC32A1	SLC32A1
SLC6A1	SLC6A1
SPINK1	SPINK1
ST18	ST18
STOX2	STOX2
SUN3	SUN3
TTLL10	TTLL10
UMODL1	UMODL1
VSNL1	VSNL1
ZIM2	ZIM2
ACBD7	ACBD7
MTCL1	MTCL1
C9orf153	C9orf153
CYP27C1	CYP27C1
EFNB2	EFNB2
FJX1	FJX1
MAFG	MAFG
MYT1L	MYT1L
PAX3	PAX3
SLC5A8	SLC5A8
ANKRD53	ANKRD53
ATP7B	ATP7B
C3orf80	C3orf80
C5orf67	C5orf67
CAPN13	CAPN13
CPA3	CPA3
CPXM1	CPXM1
DPYS	DPYS
DSG2	DSG2
HAP1	HAP1
HBG2	HBG2
KCNU1	KCNU1
KIAA1211	KIAA1211
LINC00607	LINC00607
MYCN	MYCN
NEURL2	NEURL2
OLFML2A	OLFML2A
PLOD2	PLOD2
SPTA1	SPTA1
TIMP3	TIMP3
VWCE	VWCE
MIR212	MIR212
NOX1	NOX1
TRPV4	TRPV4
ACSM2A	ACSM2A
AKR1E2	AKR1E2
CCN4	CCN4
LINC00880	LINC00880
PGM5P3-AS1	PGM5P3-AS1
SFTPB	SFTPB
ZFP91-CNTF	ZFP91-CNTF
EVPL	EVPL
MBD3L1	MBD3L1
SPDYE9P	SPDYE9P
TRPM6	TRPM6
C1QC	C1QC
FGD5	FGD5
GPR83	GPR83
KDELC1	KDELC1
LINC00384	LINC00384
MSX2	MSX2
LINC00501	LINC00501
ZFP42	ZFP42
AMY1B	AMY1B
AMY2A	AMY2A
CENPI	CENPI
DUOX2	DUOX2
FUT3	FUT3
FUT6	FUT6
GALNT16	GALNT16
INMT	INMT
IQANK1	IQANK1
LINC02530	LINC02530
OR2A25	OR2A25
PLS3	PLS3
PTCHD1	PTCHD1
RDH12	RDH12
STK32A	STK32A
SYT14	SYT14
VWA3B	VWA3B
ASS1	ASS1
CSMD2	CSMD2
GDA	GDA
HNRNPCL2	HNRNPCL2
KIF18B	KIF18B
MIR4422HG	MIR4422HG
PGF	PGF
WFDC1	WFDC1
CALN1	CALN1
FER1L5	FER1L5
MOG	MOG
NCCRP1	NCCRP1
TPD52L1	TPD52L1
ICAM3	ICAM3
FBXO43	FBXO43
MIR4488	MIR4488
SPACA3	SPACA3
ARHGAP39	ARHGAP39
GPC4	GPC4
MIR378D2HG	MIR378D2HG
LINC00355	LINC00355
PTGIS	PTGIS
COL26A1	COL26A1
KCNG2	KCNG2
LINC01122	LINC01122
TIGD4	TIGD4
LINC01890	LINC01890
LINC02166	LINC02166
SEMA3B	SEMA3B
NUTM2D	NUTM2D
BAIAP2L2	BAIAP2L2
C3orf70	C3orf70
CFAP157	CFAP157
CHD5	CHD5
KLHL4	KLHL4
EPHB3	EPHB3
GPER1	GPER1
LINC01285	LINC01285
KCNK10	KCNK10
LINC02334	LINC02334
PMFBP1	PMFBP1
RGS20	RGS20
RHEX	RHEX
ZNF534	ZNF534
BPIFB1	BPIFB1
CDHR2	CDHR2
GABRP	GABRP
ABCA9	ABCA9
ACSS3	ACSS3
AGRP	AGRP
ANKRD20A3	ANKRD20A3
ANKRD34B	ANKRD34B
ANXA8	ANXA8
ARMC12	ARMC12
ARSJ	ARSJ
ASPRV1	ASPRV1
ATP2B2	ATP2B2
AXDND1	AXDND1
BCL2L10	BCL2L10
BIRC7	BIRC7
C12orf56	C12orf56
C1orf127	C1orf127
C1QTNF4	C1QTNF4
C2orf27B	C2orf27B
C7orf57	C7orf57
C9orf163	C9orf163
CAVIN4	CAVIN4
CCR3	CCR3
CDHR5	CDHR5
CLLU1OS	CLLU1OS
CLTRN	CLTRN
CPS1	CPS1
CYP2D6	CYP2D6
CYP2J2	CYP2J2
CYYR1	CYYR1
DNMT3B	DNMT3B
EPHX3	EPHX3
FAM181B	FAM181B
FOXO6	FOXO6
FRMPD1	FRMPD1
GJA1	GJA1
GJC3	GJC3
GLYATL1	GLYATL1
GOLGA8T	GOLGA8T
GPRC5B	GPRC5B
GRIN1	GRIN1
GUCY2C	GUCY2C
HASPIN	HASPIN
HIST1H2BE	HIST1H2BE
HSD17B2	HSD17B2
INSYN2B	INSYN2B
ITIH1	ITIH1
KBTBD11-OT1	KBTBD11-OT1
KIF17	KIF17
KLHL13	KLHL13
LILRA4	LILRA4
LINC00235	LINC00235
LINC00266-1	LINC00266-1
LINC00266-4P	LINC00266-4P
LINC01134	LINC01134
LINC01191	LINC01191
LINC01301	LINC01301
LINC01393	LINC01393
LINC01692	LINC01692
LPIN3	LPIN3
LRGUK	LRGUK
MAEL	MAEL
MED26	MED26
MEX3A	MEX3A
MIR150	MIR150
MIR645	MIR645
MIR7846	MIR7846
MMP15	MMP15
MROH7	MROH7
MTSS1L	MTSS1L
NAT8L	NAT8L
NDUFA4L2	NDUFA4L2
NEURL1B	NEURL1B
OR10H5	OR10H5
OR5H14	OR5H14
PCAT14	PCAT14
PCAT19	PCAT19
PEBP4	PEBP4
PLCB4	PLCB4
PRH2	PRH2
RDH16	RDH16
RNF223	RNF223
RUNX2-AS1	RUNX2-AS1
SCARA5	SCARA5
SLC16A14	SLC16A14
STEAP2	STEAP2
SYCE3	SYCE3
TERT	TERT
TMEM217	TMEM217
TPBGL	TPBGL
TRIM6	TRIM6
UNC13B	UNC13B
VAT1L	VAT1L
ADGRB1	ADGRB1
ANKRD30A	ANKRD30A
APLP1	APLP1
ARHGEF17	ARHGEF17
ASIC1	ASIC1
CASQ1	CASQ1
CBX2	CBX2
CCN6	CCN6
CDH24	CDH24
CERS3	CERS3
CLGN	CLGN
CRABP2	CRABP2
CYGB	CYGB
CYSRT1	CYSRT1
DIAPH3	DIAPH3
DIO1	DIO1
DYNLRB2	DYNLRB2
EDRF1-DT	EDRF1-DT
EVA1A	EVA1A
GDF9	GDF9
GPC3	GPC3
HAS3	HAS3
HIGD1C	HIGD1C
HTR3A	HTR3A
IL10RB	IL10RB
KCNH6	KCNH6
KLHL10	KLHL10
KLKB1	KLKB1
LDLRAD2	LDLRAD2
LGI1	LGI1
LINC00637	LINC00637
LINC00970	LINC00970
LINC01185	LINC01185
LINC01486	LINC01486
LINC01664	LINC01664
LINC02055	LINC02055
LINC02257	LINC02257
M1AP	M1AP
METTL14-DT	METTL14-DT
MIR4505	MIR4505
MIR7-3HG	MIR7-3HG
MPP2	MPP2
MTTP	MTTP
MYRIP	MYRIP
NAALADL2	NAALADL2
NPR2	NPR2
NUTM2A	NUTM2A
P2RX6	P2RX6
PERM1	PERM1
PRR16	PRR16
PRRT4	PRRT4
PRSS8	PRSS8
PTPRH	PTPRH
RAI2	RAI2
RBM24	RBM24
RFX4	RFX4
SAMD5	SAMD5
SCG5	SCG5
SLC12A5	SLC12A5
SLC39A5	SLC39A5
SLC5A9	SLC5A9
STK32B	STK32B
SVOP	SVOP
TAC3	TAC3
TKTL2	TKTL2
TMEM132B	TMEM132B
TMEM78	TMEM78
TUBB8	TUBB8
ZBTB7C	ZBTB7C
ACKR2	ACKR2
ADGRA2	ADGRA2
ADGRD2	ADGRD2
ANKK1	ANKK1
ANKRD61	ANKRD61
APOA2	APOA2
ARHGAP20	ARHGAP20
ARHGAP23	ARHGAP23
ASAP3	ASAP3
BHMT2	BHMT2
C3orf67	C3orf67
C8orf82	C8orf82
CASC11	CASC11
CATSPER3	CATSPER3
CCER2	CCER2
CDC25C	CDC25C
CDH4	CDH4
CELA2B	CELA2B
CFAP99	CFAP99
CKM	CKM
CLDN4	CLDN4
DEUP1	DEUP1
ELOVL3	ELOVL3
FAM225B	FAM225B
FAM87A	FAM87A
FAT2	FAT2
GGN	GGN
GHET1	GHET1
GLTPD2	GLTPD2
GNRHR	GNRHR
GP2	GP2
HTR7	HTR7
IAPP	IAPP
IFNK	IFNK
IL2	IL2
ITIH3	ITIH3
JAKMIP3	JAKMIP3
KCNA2	KCNA2
KHK	KHK
KIF24	KIF24
KLC3	KLC3
LBX2	LBX2
LCN15	LCN15
LINC00381	LINC00381
LINC00519	LINC00519
LINC00882	LINC00882
LINC00896	LINC00896
LINC00941	LINC00941
LINC01133	LINC01133
LINC01144	LINC01144
LINC01426	LINC01426
LINC01474	LINC01474
LINC01482	LINC01482
LINC01553	LINC01553
LINC01602	LINC01602
LINC01887	LINC01887
LINC02043	LINC02043
LINC02172	LINC02172
LINC02188	LINC02188
LINC02452	LINC02452
LINC02471	LINC02471
LINC02595	LINC02595
LPAR3	LPAR3
LPO	LPO
MEPE	MEPE
MIR760	MIR760
MPP3	MPP3
MUSK	MUSK
OLIG2	OLIG2
OR2A5	OR2A5
OR2G6	OR2G6
OR52A1	OR52A1
PCDHB1	PCDHB1
PKD1L3	PKD1L3
PLEKHG4B	PLEKHG4B
PPP1R1B	PPP1R1B
PRKAG3	PRKAG3
PRRG1	PRRG1
QRFP	QRFP
RAET1E	RAET1E
RCVRN	RCVRN
SHC3	SHC3
SLC25A18	SLC25A18
SMIM22	SMIM22
SORCS2	SORCS2
ST6GAL2	ST6GAL2
ST6GALNAC2	ST6GALNAC2
SUCNR1	SUCNR1
TMEM221	TMEM221
TMPRSS11A	TMPRSS11A
UGT1A8	UGT1A8
UPK1B	UPK1B
USP43	USP43
VTN	VTN
WDR93	WDR93
WFDC3	WFDC3
ZFHX2	ZFHX2
ZNF536	ZNF536
ADCY6	ADCY6
ADRA2A	ADRA2A
ARC	ARC
ARPP21	ARPP21
ATP6V1C2	ATP6V1C2
C15orf62	C15orf62
C1orf189	C1orf189
C2orf16	C2orf16
CALCB	CALCB
CASC9	CASC9
CCDC175	CCDC175
COBL	COBL
CRYGD	CRYGD
CYP4B1	CYP4B1
EHD2	EHD2
EXO1	EXO1
FBXO16	FBXO16
FSCN3	FSCN3
GLRA3	GLRA3
GNB3	GNB3
GNG4	GNG4
GPC1	GPC1
GRIA3	GRIA3
GSG1L	GSG1L
GSTM5	GSTM5
HIST1H2BI	HIST1H2BI
HIST1H3B	HIST1H3B
ITGA7	ITGA7
KCNK1	KCNK1
KIR3DL3	KIR3DL3
KL	KL
LINC01163	LINC01163
LINC01375	LINC01375
LINC01478	LINC01478
LINC01976	LINC01976
LINC02195	LINC02195
LINC02666	LINC02666
MGARP	MGARP
MKRN2OS	MKRN2OS
MSANTD3-TMEFF1	MSANTD3-TMEFF1
NCKAP5	NCKAP5
NEURL4	NEURL4
NPAP1	NPAP1
NPW	NPW
NUTM2G	NUTM2G
NYNRIN	NYNRIN
OBSL1	OBSL1
PAQR4	PAQR4
PDE2A	PDE2A
PDZD9	PDZD9
PEAR1	PEAR1
PITPNM3	PITPNM3
PPP4R4	PPP4R4
PRB3	PRB3
PRELP	PRELP
PROM1	PROM1
PTGFR	PTGFR
RSPH1	RSPH1
SH3RF3-AS1	SH3RF3-AS1
SLPI	SLPI
SMIM34A	SMIM34A
SMIM41	SMIM41
SMOC1	SMOC1
SNORC	SNORC
SRPX	SRPX
SULT1C4	SULT1C4
SULT2A1	SULT2A1
TEX29	TEX29
TMEM17	TMEM17
TMEM262	TMEM262
TMPRSS5	TMPRSS5
TNFSF11	TNFSF11
TRAPPC3L	TRAPPC3L
TSSK3	TSSK3
ZNF503-AS1	ZNF503-AS1
ZNF607	ZNF607
ANXA13	ANXA13
ART4	ART4
C20orf144	C20orf144
C8orf49	C8orf49
CCDC155	CCDC155
CDH17	CDH17
CLDN11	CLDN11
DCLK1	DCLK1
DDX25	DDX25
DOC2A	DOC2A
DPP10	DPP10
ELF5	ELF5
ESRP1	ESRP1
FANCD2OS	FANCD2OS
FGFR4	FGFR4
GFRA3	GFRA3
HECW1	HECW1
INSYN1	INSYN1
IYD	IYD
JADRR	JADRR
LAMA1	LAMA1
LINC00333	LINC00333
LINC00486	LINC00486
LINC00700	LINC00700
LINC01103	LINC01103
LINC01304	LINC01304
LINC01435	LINC01435
LINC02108	LINC02108
LINC02109	LINC02109
LINC02225	LINC02225
LINC02374	LINC02374
LINC02465	LINC02465
LINC02550	LINC02550
LRIT1	LRIT1
LRP1B	LRP1B
MGAT4C	MGAT4C
MOBP	MOBP
MT1H	MT1H
NANOGNB	NANOGNB
NPPB	NPPB
OR1M1	OR1M1
OR6C75	OR6C75
OTUD6A	OTUD6A
PCDH11Y	PCDH11Y
PCGEM1	PCGEM1
PLCH1	PLCH1
PPEF2	PPEF2
PPIAL4E	PPIAL4E
PREX2	PREX2
PRMT8	PRMT8
PROK1	PROK1
PXDNL	PXDNL
RAB3C	RAB3C
SHANK3	SHANK3
SLC22A24	SLC22A24
SLC22A9	SLC22A9
SNTG1	SNTG1
SPOCK3	SPOCK3
SULT6B1	SULT6B1
TBPL2	TBPL2
TRPM8	TRPM8
WSCD1	WSCD1
ZNF593	ZNF593
CFAP74	CFAP74
DAGLA	DAGLA
LINC01224	LINC01224
LINC01344	LINC01344
LINC01978	LINC01978
LNCARSR	LNCARSR
MLIP	MLIP
PCDHB2	PCDHB2
SERPINB5	SERPINB5
SLC1A6	SLC1A6
SLC30A2	SLC30A2
GAPLINC	GAPLINC
KRT39	KRT39
LINC01204	LINC01204
ADIPOQ	ADIPOQ
ANKRD40CL	ANKRD40CL
ANKS4B	ANKS4B
ANO4	ANO4
ARHGEF15	ARHGEF15
ASPA	ASPA
