	gene_symbol
CAGE1	CAGE1
CAHM	CAHM
CALB1	CALB1
CALB2	CALB2
CALCA	CALCA
CALCB	CALCB
CALCOCO1	CALCOCO1
CALCOCO2	CALCOCO2
CALCR	CALCR
CALCRL	CALCRL
CALD1	CALD1
CALHM1	CALHM1
CALHM2	CALHM2
CALHM3	CALHM3
CALHM4	CALHM4
CALHM5	CALHM5
CALHM6	CALHM6
CALM1	CALM1
CALM2	CALM2
CALM3	CALM3
CALML3	CALML3
CALML3-AS1	CALML3-AS1
CALML4	CALML4
CALML6	CALML6
CALN1	CALN1
CALR	CALR
CALR3	CALR3
CALU	CALU
CALY	CALY
CAMK1	CAMK1
CAMK1D	CAMK1D
CAMK1G	CAMK1G
CAMK2A	CAMK2A
CAMK2B	CAMK2B
CAMK2D	CAMK2D
CAMK2G	CAMK2G
CAMK2N1	CAMK2N1
CAMK2N2	CAMK2N2
CAMK4	CAMK4
CAMKK1	CAMKK1
CAMKK2	CAMKK2
CAMKMT	CAMKMT
CAMKV	CAMKV
CAMLG	CAMLG
CAMP	CAMP
CAMSAP1	CAMSAP1
CAMSAP2	CAMSAP2
CAMSAP3	CAMSAP3
CAMTA1	CAMTA1
CAMTA1-DT	CAMTA1-DT
CAMTA1-IT1	CAMTA1-IT1
CAMTA2	CAMTA2
CAND1	CAND1
CAND2	CAND2
CANT1	CANT1
CANX	CANX
CAP1	CAP1
CAP2	CAP2
CAPG	CAPG
CAPN1	CAPN1
CAPN10	CAPN10
CAPN10-DT	CAPN10-DT
CAPN11	CAPN11
CAPN12	CAPN12
CAPN13	CAPN13
CAPN14	CAPN14
CAPN15	CAPN15
CAPN2	CAPN2
CAPN3	CAPN3
CAPN5	CAPN5
CAPN6	CAPN6
CAPN7	CAPN7
CAPN8	CAPN8
CAPN9	CAPN9
CAPNS1	CAPNS1
CAPNS2	CAPNS2
CAPRIN1	CAPRIN1
CAPRIN2	CAPRIN2
CAPS	CAPS
CAPS2	CAPS2
CAPSL	CAPSL
CAPZA1	CAPZA1
CAPZA2	CAPZA2
CAPZA3	CAPZA3
CAPZB	CAPZB
CARD10	CARD10
CARD11	CARD11
CARD14	CARD14
CARD16	CARD16
CARD18	CARD18
CARD19	CARD19
CARD6	CARD6
CARD8	CARD8
CARD8-AS1	CARD8-AS1
CARD9	CARD9
CARF	CARF
CARHSP1	CARHSP1
CARM1	CARM1
CARMIL1	CARMIL1
CARMIL2	CARMIL2
CARMIL3	CARMIL3
CARMN	CARMN
CARNMT1	CARNMT1
CARNMT1-AS1	CARNMT1-AS1
CARNS1	CARNS1
CARS	CARS
CARS-AS1	CARS-AS1
CARS2	CARS2
CARTPT	CARTPT
CASC1	CASC1
CASC10	CASC10
CASC11	CASC11
CASC15	CASC15
CASC16	CASC16
CASC17	CASC17
CASC18	CASC18
CASC19	CASC19
CASC2	CASC2
CASC20	CASC20
CASC22	CASC22
CASC23	CASC23
CASC3	CASC3
CASC4	CASC4
CASC6	CASC6
CASC8	CASC8
CASC9	CASC9
CASD1	CASD1
CASK	CASK
CASK-AS1	CASK-AS1
CASKIN1	CASKIN1
CASKIN2	CASKIN2
CASP1	CASP1
CASP10	CASP10
CASP14	CASP14
CASP2	CASP2
CASP3	CASP3
CASP4	CASP4
CASP5	CASP5
CASP6	CASP6
CASP7	CASP7
CASP8	CASP8
CASP8AP2	CASP8AP2
CASP9	CASP9
CASQ1	CASQ1
CASQ2	CASQ2
CASR	CASR
CASS4	CASS4
CAST	CAST
CASTOR1	CASTOR1
CASTOR2	CASTOR2
CASTOR3	CASTOR3
CASZ1	CASZ1
CAT	CAT
CATIP	CATIP
CATIP-AS1	CATIP-AS1
CATIP-AS2	CATIP-AS2
CATSPER1	CATSPER1
CATSPER2	CATSPER2
CATSPER3	CATSPER3
CATSPER4	CATSPER4
CATSPERB	CATSPERB
CATSPERD	CATSPERD
CATSPERE	CATSPERE
CATSPERG	CATSPERG
CATSPERZ	CATSPERZ
CAV1	CAV1
CAV2	CAV2
CAV3	CAV3
CAVIN1	CAVIN1
CAVIN2	CAVIN2
CAVIN3	CAVIN3
CAVIN4	CAVIN4
CBARP	CBARP
CBFA2T2	CBFA2T2
CBFA2T3	CBFA2T3
CBFB	CBFB
CBL	CBL
CBLB	CBLB
CBLC	CBLC
CBLIF	CBLIF
CBLL1	CBLL1
CBLL2	CBLL2
CBLN1	CBLN1
CBLN2	CBLN2
CBLN3	CBLN3
CBLN4	CBLN4
CBR1	CBR1
CBR3	CBR3
CBR3-AS1	CBR3-AS1
CBR4	CBR4
CBS	CBS
CBSL	CBSL
CBWD1	CBWD1
CBWD2	CBWD2
CBWD3	CBWD3
CBWD5	CBWD5
CBWD6	CBWD6
CBX1	CBX1
CBX2	CBX2
CBX3	CBX3
CBX4	CBX4
CBX5	CBX5
CBX6	CBX6
CBX7	CBX7
CBX8	CBX8
CBY1	CBY1
CBY3	CBY3
CC2D1A	CC2D1A
CC2D1B	CC2D1B
CC2D2A	CC2D2A
CC2D2B	CC2D2B
CCAR1	CCAR1
CCAR2	CCAR2
CCBE1	CCBE1
CCDC102A	CCDC102A
CCDC102B	CCDC102B
CCDC105	CCDC105
CCDC106	CCDC106
CCDC107	CCDC107
CCDC110	CCDC110
CCDC112	CCDC112
CCDC113	CCDC113
CCDC114	CCDC114
CCDC115	CCDC115
CCDC116	CCDC116
CCDC117	CCDC117
CCDC12	CCDC12
CCDC120	CCDC120
CCDC121	CCDC121
CCDC122	CCDC122
CCDC124	CCDC124
CCDC125	CCDC125
CCDC126	CCDC126
CCDC127	CCDC127
CCDC129	CCDC129
CCDC13	CCDC13
CCDC13-AS1	CCDC13-AS1
CCDC130	CCDC130
CCDC134	CCDC134
CCDC136	CCDC136
CCDC137	CCDC137
CCDC138	CCDC138
CCDC14	CCDC14
CCDC140	CCDC140
CCDC141	CCDC141
CCDC142	CCDC142
CCDC144A	CCDC144A
CCDC144NL	CCDC144NL
CCDC144NL-AS1	CCDC144NL-AS1
CCDC146	CCDC146
CCDC148	CCDC148
CCDC148-AS1	CCDC148-AS1
CCDC149	CCDC149
CCDC15	CCDC15
CCDC15-DT	CCDC15-DT
CCDC150	CCDC150
CCDC151	CCDC151
CCDC152	CCDC152
CCDC153	CCDC153
CCDC154	CCDC154
CCDC155	CCDC155
CCDC157	CCDC157
CCDC158	CCDC158
CCDC159	CCDC159
CCDC160	CCDC160
CCDC163	CCDC163
CCDC166	CCDC166
CCDC167	CCDC167
CCDC168	CCDC168
CCDC169	CCDC169
CCDC169-SOHLH2	CCDC169-SOHLH2
CCDC17	CCDC17
CCDC170	CCDC170
CCDC171	CCDC171
CCDC172	CCDC172
CCDC173	CCDC173
CCDC174	CCDC174
CCDC175	CCDC175
CCDC177	CCDC177
CCDC178	CCDC178
CCDC179	CCDC179
CCDC18	CCDC18
CCDC18-AS1	CCDC18-AS1
CCDC180	CCDC180
CCDC181	CCDC181
CCDC183	CCDC183
CCDC183-AS1	CCDC183-AS1
CCDC184	CCDC184
CCDC186	CCDC186
CCDC187	CCDC187
CCDC188	CCDC188
CCDC189	CCDC189
CCDC190	CCDC190
CCDC191	CCDC191
CCDC192	CCDC192
CCDC194	CCDC194
CCDC195	CCDC195
CCDC196	CCDC196
CCDC197	CCDC197
CCDC198	CCDC198
CCDC200	CCDC200
CCDC22	CCDC22
CCDC24	CCDC24
CCDC25	CCDC25
CCDC26	CCDC26
CCDC27	CCDC27
CCDC28A	CCDC28A
CCDC28B	CCDC28B
CCDC3	CCDC3
CCDC30	CCDC30
CCDC32	CCDC32
CCDC33	CCDC33
CCDC34	CCDC34
CCDC36	CCDC36
CCDC37-DT	CCDC37-DT
CCDC38	CCDC38
CCDC39	CCDC39
CCDC39-AS1	CCDC39-AS1
CCDC39.1	CCDC39.1
CCDC40	CCDC40
CCDC42	CCDC42
CCDC43	CCDC43
CCDC47	CCDC47
CCDC50	CCDC50
CCDC51	CCDC51
CCDC54	CCDC54
CCDC57	CCDC57
CCDC58	CCDC58
CCDC59	CCDC59
CCDC6	CCDC6
CCDC60	CCDC60
CCDC61	CCDC61
CCDC62	CCDC62
CCDC63	CCDC63
CCDC65	CCDC65
CCDC66	CCDC66
CCDC68	CCDC68
CCDC69	CCDC69
CCDC7	CCDC7
CCDC70	CCDC70
CCDC71	CCDC71
CCDC71L	CCDC71L
CCDC73	CCDC73
CCDC74A	CCDC74A
CCDC74B	CCDC74B
CCDC77	CCDC77
CCDC78	CCDC78
CCDC8	CCDC8
CCDC80	CCDC80
CCDC81	CCDC81
CCDC82	CCDC82
CCDC83	CCDC83
CCDC84	CCDC84
CCDC84-DT	CCDC84-DT
CCDC85A	CCDC85A
CCDC85B	CCDC85B
CCDC85C	CCDC85C
CCDC86	CCDC86
CCDC87	CCDC87
CCDC88A	CCDC88A
CCDC88B	CCDC88B
CCDC88C	CCDC88C
CCDC89	CCDC89
CCDC9	CCDC9
CCDC90B	CCDC90B
CCDC91	CCDC91
CCDC92	CCDC92
CCDC93	CCDC93
CCDC96	CCDC96
CCDC97	CCDC97
CCDC9B	CCDC9B
CCER1	CCER1
CCER2	CCER2
CCHCR1	CCHCR1
CCIN	CCIN
CCK	CCK
CCKAR	CCKAR
CCKBR	CCKBR
CCL1	CCL1
CCL14	CCL14
CCL15-CCL14	CCL15-CCL14
CCL16	CCL16
CCL17	CCL17
CCL18	CCL18
CCL19	CCL19
CCL2	CCL2
CCL20	CCL20
CCL21	CCL21
CCL22	CCL22
CCL23	CCL23
CCL24	CCL24
CCL25	CCL25
CCL26	CCL26
CCL27	CCL27
CCL28	CCL28
CCL3	CCL3
CCL3L1	CCL3L1
CCL4	CCL4
CCL4L2	CCL4L2
CCL5	CCL5
CCL8	CCL8
CCM2	CCM2
CCM2L	CCM2L
CCN1	CCN1
CCN2	CCN2
CCN3	CCN3
CCN4	CCN4
CCN5	CCN5
CCN6	CCN6
CCNA1	CCNA1
CCNA2	CCNA2
CCNB1	CCNB1
CCNB1IP1	CCNB1IP1
CCNB2	CCNB2
CCNB3	CCNB3
CCNC	CCNC
CCND1	CCND1
CCND2	CCND2
CCND2-AS1	CCND2-AS1
CCND3	CCND3
CCNDBP1	CCNDBP1
CCNE1	CCNE1
CCNE2	CCNE2
CCNF	CCNF
CCNG1	CCNG1
CCNG2	CCNG2
CCNH	CCNH
CCNI	CCNI
CCNI2	CCNI2
CCNJ	CCNJ
CCNJL	CCNJL
CCNK	CCNK
CCNL1	CCNL1
CCNL2	CCNL2
CCNO	CCNO
CCNQ	CCNQ
CCNT1	CCNT1
CCNT2	CCNT2
CCNT2-AS1	CCNT2-AS1
CCNY	CCNY
CCNYL1	CCNYL1
CCP110	CCP110
CCPG1	CCPG1
CCR1	CCR1
CCR10	CCR10
CCR2	CCR2
CCR3	CCR3
CCR4	CCR4
CCR5	CCR5
CCR5AS	CCR5AS
CCR6	CCR6
CCR7	CCR7
CCR8	CCR8
CCR9	CCR9
CCRL2	CCRL2
CCS	CCS
CCSAP	CCSAP
CCSER1	CCSER1
CCSER2	CCSER2
CCT2	CCT2
CCT3	CCT3
CCT4	CCT4
CCT5	CCT5
CCT6A	CCT6A
CCT6B	CCT6B
CCT7	CCT7
CCT8	CCT8
CCT8L2	CCT8L2
CCZ1	CCZ1
CCZ1B	CCZ1B
CD101	CD101
CD109	CD109
CD14	CD14
CD151	CD151
CD160	CD160
CD163	CD163
CD163L1	CD163L1
CD164	CD164
CD164L2	CD164L2
CD177	CD177
CD180	CD180
CD19	CD19
CD1A	CD1A
CD1D	CD1D
CD1E	CD1E
CD2	CD2
CD200	CD200
CD200R1	CD200R1
CD200R1L	CD200R1L
CD200R1L-AS1	CD200R1L-AS1
CD207	CD207
CD209	CD209
CD22	CD22
CD226	CD226
CD24	CD24
CD244	CD244
CD247	CD247
CD248	CD248
CD27	CD27
CD27-AS1	CD27-AS1
CD274	CD274
CD276	CD276
CD28	CD28
CD2AP	CD2AP
CD2BP2	CD2BP2
CD2BP2-DT	CD2BP2-DT
CD300A	CD300A
CD300C	CD300C
CD300E	CD300E
CD300LB	CD300LB
CD300LD	CD300LD
CD300LF	CD300LF
CD300LG	CD300LG
CD302	CD302
CD320	CD320
CD33	CD33
CD34	CD34
CD36	CD36
CD37	CD37
CD38	CD38
CD3D	CD3D
CD3E	CD3E
CD3EAP	CD3EAP
CD3G	CD3G
CD4	CD4
CD40	CD40
CD40LG	CD40LG
CD44	CD44
CD44-AS1	CD44-AS1
CD46	CD46
CD47	CD47
CD48	CD48
CD5	CD5
CD52	CD52
CD53	CD53
CD55	CD55
CD58	CD58
CD59	CD59
CD5L	CD5L
CD6	CD6
CD63	CD63
CD68	CD68
CD69	CD69
CD7	CD7
CD70	CD70
CD72	CD72
CD74	CD74
CD79A	CD79A
CD79B	CD79B
CD80	CD80
CD81	CD81
CD81-AS1	CD81-AS1
CD82	CD82
CD83	CD83
CD84	CD84
CD86	CD86
CD8A	CD8A
CD8B	CD8B
CD8B2	CD8B2
CD9	CD9
CD93	CD93
CD96	CD96
CD99	CD99
CD99L2	CD99L2
CDA	CDA
CDADC1	CDADC1
CDAN1	CDAN1
CDC123	CDC123
CDC14A	CDC14A
CDC14B	CDC14B
CDC14C	CDC14C
CDC16	CDC16
CDC20	CDC20
CDC20B	CDC20B
CDC23	CDC23
CDC25A	CDC25A
CDC25B	CDC25B
CDC25C	CDC25C
CDC26	CDC26
CDC27	CDC27
CDC34	CDC34
CDC37	CDC37
CDC37L1	CDC37L1
CDC37L1-DT	CDC37L1-DT
CDC40	CDC40
CDC42	CDC42
CDC42-AS1	CDC42-AS1
CDC42-IT1	CDC42-IT1
CDC42BPA	CDC42BPA
CDC42BPB	CDC42BPB
CDC42BPG	CDC42BPG
CDC42EP1	CDC42EP1
CDC42EP2	CDC42EP2
CDC42EP3	CDC42EP3
CDC42EP4	CDC42EP4
CDC42EP5	CDC42EP5
CDC42SE1	CDC42SE1
CDC42SE2	CDC42SE2
CDC45	CDC45
CDC5L	CDC5L
CDC6	CDC6
CDC7	CDC7
CDC73	CDC73
CDCA2	CDCA2
CDCA3	CDCA3
CDCA4	CDCA4
CDCA5	CDCA5
CDCA7	CDCA7
CDCA7L	CDCA7L
CDCA8	CDCA8
CDCP1	CDCP1
CDCP2	CDCP2
CDH1	CDH1
CDH10	CDH10
CDH11	CDH11
CDH12	CDH12
CDH13	CDH13
CDH15	CDH15
CDH16	CDH16
CDH17	CDH17
CDH18	CDH18
CDH18-AS1	CDH18-AS1
CDH19	CDH19
CDH2	CDH2
CDH20	CDH20
CDH22	CDH22
CDH23	CDH23
CDH23-AS1	CDH23-AS1
CDH24	CDH24
CDH26	CDH26
CDH3	CDH3
CDH4	CDH4
CDH5	CDH5
CDH6	CDH6
CDH7	CDH7
CDH8	CDH8
CDH9	CDH9
CDHR1	CDHR1
CDHR2	CDHR2
CDHR3	CDHR3
CDHR4	CDHR4
CDHR5	CDHR5
CDIP1	CDIP1
CDIPT	CDIPT
CDK1	CDK1
CDK10	CDK10
CDK11A	CDK11A
CDK11B	CDK11B
CDK12	CDK12
CDK13	CDK13
CDK14	CDK14
CDK15	CDK15
CDK16	CDK16
CDK17	CDK17
CDK18	CDK18
CDK19	CDK19
CDK2	CDK2
CDK20	CDK20
CDK2AP1	CDK2AP1
CDK2AP2	CDK2AP2
CDK3	CDK3
CDK4	CDK4
CDK5	CDK5
CDK5R1	CDK5R1
CDK5R2	CDK5R2
CDK5RAP1	CDK5RAP1
CDK5RAP2	CDK5RAP2
CDK5RAP3	CDK5RAP3
CDK6	CDK6
CDK7	CDK7
CDK8	CDK8
CDK9	CDK9
CDKAL1	CDKAL1
CDKL1	CDKL1
CDKL2	CDKL2
CDKL3	CDKL3
CDKL4	CDKL4
CDKL5	CDKL5
CDKN1A	CDKN1A
CDKN1B	CDKN1B
CDKN1C	CDKN1C
CDKN2A	CDKN2A
CDKN2AIP	CDKN2AIP
CDKN2AIPNL	CDKN2AIPNL
CDKN2B	CDKN2B
CDKN2B-AS1	CDKN2B-AS1
CDKN2C	CDKN2C
CDKN2D	CDKN2D
CDKN3	CDKN3
CDNF	CDNF
CDO1	CDO1
CDON	CDON
CDPF1	CDPF1
CDR1	CDR1
CDR2	CDR2
CDR2L	CDR2L
CDRT1	CDRT1
CDRT15	CDRT15
CDRT15L2	CDRT15L2
CDRT4	CDRT4
CDRT8	CDRT8
CDS1	CDS1
CDS2	CDS2
CDSN	CDSN
CDT1	CDT1
CDV3	CDV3
CDX1	CDX1
CDX2	CDX2
CDYL	CDYL
CDYL2	CDYL2
CEACAM1	CEACAM1
CEACAM16	CEACAM16
CEACAM18	CEACAM18
CEACAM19	CEACAM19
CEACAM20	CEACAM20
CEACAM21	CEACAM21
CEACAM3	CEACAM3
CEACAM4	CEACAM4
CEACAM5	CEACAM5
CEACAM6	CEACAM6
CEACAM7	CEACAM7
CEACAM8	CEACAM8
CEBPA	CEBPA
CEBPA-DT	CEBPA-DT
CEBPB	CEBPB
CEBPB-AS1	CEBPB-AS1
CEBPD	CEBPD
CEBPE	CEBPE
CEBPG	CEBPG
CEBPZ	CEBPZ
CEBPZOS	CEBPZOS
CECR2	CECR2
CECR3	CECR3
CEL	CEL
CELA1	CELA1
CELA2A	CELA2A
CELA2B	CELA2B
CELA3A	CELA3A
CELA3B	CELA3B
CELF1	CELF1
CELF2	CELF2
CELF2-AS1	CELF2-AS1
CELF2-AS2	CELF2-AS2
CELF2-DT	CELF2-DT
CELF3	CELF3
CELF4	CELF4
CELF5	CELF5
CELF6	CELF6
CELSR1	CELSR1
CELSR2	CELSR2
CELSR3	CELSR3
CEMIP	CEMIP
CEMIP2	CEMIP2
CEMP1	CEMP1
CEND1	CEND1
CENPA	CENPA
CENPB	CENPB
CENPBD1	CENPBD1
CENPC	CENPC
CENPE	CENPE
CENPF	CENPF
CENPH	CENPH
CENPI	CENPI
CENPJ	CENPJ
CENPK	CENPK
CENPL	CENPL
CENPM	CENPM
CENPN	CENPN
CENPO	CENPO
CENPP	CENPP
CENPQ	CENPQ
CENPS	CENPS
CENPS-CORT	CENPS-CORT
CENPT	CENPT
CENPU	CENPU
CENPV	CENPV
CENPVL3	CENPVL3
CENPW	CENPW
CENPX	CENPX
CEP104	CEP104
CEP112	CEP112
CEP120	CEP120
CEP126	CEP126
CEP128	CEP128
CEP131	CEP131
CEP135	CEP135
CEP152	CEP152
CEP162	CEP162
CEP164	CEP164
CEP170	CEP170
CEP170B	CEP170B
CEP19	CEP19
CEP192	CEP192
CEP250	CEP250
CEP290	CEP290
CEP295	CEP295
CEP295NL	CEP295NL
CEP350	CEP350
CEP41	CEP41
CEP44	CEP44
CEP55	CEP55
CEP57	CEP57
CEP57L1	CEP57L1
CEP63	CEP63
CEP68	CEP68
CEP70	CEP70
CEP72	CEP72
CEP76	CEP76
CEP78	CEP78
CEP83	CEP83
CEP83-DT	CEP83-DT
CEP85	CEP85
CEP85L	CEP85L
CEP89	CEP89
CEP95	CEP95
CEP97	CEP97
CEPT1	CEPT1
CER1	CER1
CERCAM	CERCAM
CERK	CERK
CERKL	CERKL
CERNA1	CERNA1
CERNA2	CERNA2
CERNA3	CERNA3
CERS1	CERS1
CERS2	CERS2
CERS3	CERS3
CERS3-AS1	CERS3-AS1
CERS4	CERS4
CERS5	CERS5
CERS6	CERS6
CERS6-AS1	CERS6-AS1
CERT1	CERT1
CES1	CES1
CES2	CES2
CES3	CES3
CES4A	CES4A
CES5A	CES5A
CETN2	CETN2
CETN3	CETN3
CETP	CETP
CFAP100	CFAP100
CFAP126	CFAP126
CFAP157	CFAP157
CFAP161	CFAP161
CFAP20	CFAP20
CFAP206	CFAP206
CFAP221	CFAP221
CFAP298	CFAP298
CFAP299	CFAP299
CFAP300	CFAP300
CFAP36	CFAP36
CFAP410	CFAP410
CFAP43	CFAP43
CFAP44	CFAP44
CFAP44-AS1	CFAP44-AS1
CFAP45	CFAP45
CFAP46	CFAP46
CFAP47	CFAP47
CFAP52	CFAP52
CFAP53	CFAP53
CFAP54	CFAP54
CFAP57	CFAP57
CFAP58	CFAP58
CFAP58-DT	CFAP58-DT
CFAP61	CFAP61
CFAP65	CFAP65
CFAP69	CFAP69
CFAP70	CFAP70
CFAP73	CFAP73
CFAP74	CFAP74
CFAP77	CFAP77
CFAP97	CFAP97
CFAP97D1	CFAP97D1
CFAP97D2	CFAP97D2
CFAP99	CFAP99
CFB	CFB
CFC1	CFC1
CFC1B	CFC1B
CFD	CFD
CFDP1	CFDP1
CFH	CFH
CFHR1	CFHR1
CFHR2	CFHR2
CFHR3	CFHR3
CFHR4	CFHR4
CFHR5	CFHR5
CFI	CFI
CFL1	CFL1
CFL2	CFL2
CFLAR	CFLAR
CFLAR-AS1	CFLAR-AS1
CFP	CFP
CFTR	CFTR
CFTR-AS1	CFTR-AS1
CGA	CGA
CGAS	CGAS
CGB7	CGB7
CGGBP1	CGGBP1
CGN	CGN
CGNL1	CGNL1
CGREF1	CGREF1
CGRRF1	CGRRF1
CH25H	CH25H
CHAC1	CHAC1
CHAC2	CHAC2
CHAD	CHAD
CHADL	CHADL
CHAF1A	CHAF1A
CHAF1B	CHAF1B
CHAMP1	CHAMP1
CHAT	CHAT
CHCHD1	CHCHD1
CHCHD10	CHCHD10
CHCHD2	CHCHD2
CHCHD3	CHCHD3
CHCHD4	CHCHD4
CHCHD5	CHCHD5
CHCHD6	CHCHD6
CHCHD7	CHCHD7
CHD1	CHD1
CHD1L	CHD1L
CHD2	CHD2
CHD3	CHD3
CHD4	CHD4
CHD5	CHD5
CHD6	CHD6
CHD7	CHD7
CHD8	CHD8
CHD9	CHD9
CHDH	CHDH
CHEK1	CHEK1
CHEK2	CHEK2
CHERP	CHERP
CHFR	CHFR
CHGA	CHGA
CHGB	CHGB
CHI3L1	CHI3L1
CHI3L2	CHI3L2
CHIA	CHIA
CHIC1	CHIC1
CHIC2	CHIC2
CHID1	CHID1
CHIT1	CHIT1
CHKA	CHKA
CHKB	CHKB
CHKB-CPT1B	CHKB-CPT1B
CHKB-DT	CHKB-DT
CHL1	CHL1
CHL1-AS1	CHL1-AS1
CHL1-AS2	CHL1-AS2
CHM	CHM
CHML	CHML
CHMP1A	CHMP1A
CHMP1B	CHMP1B
CHMP1B-AS1	CHMP1B-AS1
CHMP2A	CHMP2A
CHMP2B	CHMP2B
CHMP3	CHMP3
CHMP4A	CHMP4A
CHMP4B	CHMP4B
CHMP4C	CHMP4C
CHMP5	CHMP5
CHMP6	CHMP6
CHMP7	CHMP7
CHN1	CHN1
CHN2	CHN2
CHODL	CHODL
CHODL-AS1	CHODL-AS1
CHORDC1	CHORDC1
CHP1	CHP1
CHP2	CHP2
CHPF	CHPF
CHPF2	CHPF2
CHPT1	CHPT1
CHRAC1	CHRAC1
CHRD	CHRD
CHRDL1	CHRDL1
CHRDL2	CHRDL2
CHRFAM7A	CHRFAM7A
CHRM1	CHRM1
CHRM2	CHRM2
CHRM3	CHRM3
CHRM3-AS1	CHRM3-AS1
CHRM3-AS2	CHRM3-AS2
CHRM4	CHRM4
CHRM5	CHRM5
CHRNA1	CHRNA1
CHRNA10	CHRNA10
CHRNA2	CHRNA2
CHRNA3	CHRNA3
CHRNA4	CHRNA4
CHRNA5	CHRNA5
CHRNA6	CHRNA6
CHRNA7	CHRNA7
CHRNA9	CHRNA9
CHRNB1	CHRNB1
CHRNB2	CHRNB2
CHRNB3	CHRNB3
CHRNB4	CHRNB4
CHRND	CHRND
CHRNE	CHRNE
CHRNG	CHRNG
CHROMR	CHROMR
CHST1	CHST1
CHST10	CHST10
CHST11	CHST11
CHST12	CHST12
CHST13	CHST13
CHST14	CHST14
CHST15	CHST15
CHST2	CHST2
CHST3	CHST3
CHST4	CHST4
CHST5	CHST5
CHST6	CHST6
CHST7	CHST7
CHST8	CHST8
CHST9	CHST9
CHSY1	CHSY1
CHSY3	CHSY3
CHTF18	CHTF18
CHTF8	CHTF8
CHTOP	CHTOP
CHUK	CHUK
CHURC1	CHURC1
CHURC1-FNTB	CHURC1-FNTB
CIAO1	CIAO1
CIAO2A	CIAO2A
CIAO2B	CIAO2B
CIAO3	CIAO3
CIAPIN1	CIAPIN1
CIART	CIART
CIB1	CIB1
CIB2	CIB2
CIB3	CIB3
CIB4	CIB4
CIC	CIC
CIDEA	CIDEA
CIDEB	CIDEB
CIDEC	CIDEC
CIITA	CIITA
CILP	CILP
CILP2	CILP2
CINP	CINP
CIP2A	CIP2A
CIPC	CIPC
CIR1	CIR1
CIRBP	CIRBP
CIRBP-AS1	CIRBP-AS1
CISD1	CISD1
CISD2	CISD2
CISD3	CISD3
CISH	CISH
CISTR	CISTR
CIT	CIT
CITED1	CITED1
CITED2	CITED2
CITED4	CITED4
CIZ1	CIZ1
CKAP2	CKAP2
CKAP2L	CKAP2L
CKAP4	CKAP4
CKAP5	CKAP5
CKB	CKB
CKLF	CKLF
CKLF-CMTM1	CKLF-CMTM1
CKM	CKM
CKMT1A	CKMT1A
CKMT1B	CKMT1B
CKMT2	CKMT2
CKMT2-AS1	CKMT2-AS1
CKS1B	CKS1B
CKS2	CKS2
CLASP1	CLASP1
CLASP2	CLASP2
CLASRP	CLASRP
CLBA1	CLBA1
CLC	CLC
CLCA1	CLCA1
CLCA2	CLCA2
CLCA4	CLCA4
CLCA4-AS1	CLCA4-AS1
CLCC1	CLCC1
CLCF1	CLCF1
CLCN1	CLCN1
CLCN2	CLCN2
CLCN3	CLCN3
CLCN4	CLCN4
CLCN5	CLCN5
CLCN6	CLCN6
CLCN7	CLCN7
CLCNKA	CLCNKA
CLCNKB	CLCNKB
CLDN1	CLDN1
CLDN10	CLDN10
CLDN10-AS1	CLDN10-AS1
CLDN11	CLDN11
CLDN12	CLDN12
CLDN14	CLDN14
CLDN15	CLDN15
CLDN16	CLDN16
CLDN18	CLDN18
CLDN19	CLDN19
CLDN2	CLDN2
CLDN20	CLDN20
CLDN22	CLDN22
CLDN23	CLDN23
CLDN3	CLDN3
CLDN34	CLDN34
CLDN4	CLDN4
CLDN5	CLDN5
CLDN6	CLDN6
CLDN7	CLDN7
CLDN9	CLDN9
CLDND1	CLDND1
CLDND2	CLDND2
CLEC10A	CLEC10A
CLEC11A	CLEC11A
CLEC12A	CLEC12A
CLEC12A-AS1	CLEC12A-AS1
CLEC12B	CLEC12B
CLEC14A	CLEC14A
CLEC16A	CLEC16A
CLEC17A	CLEC17A
CLEC18A	CLEC18A
CLEC18B	CLEC18B
CLEC18C	CLEC18C
CLEC19A	CLEC19A
CLEC1A	CLEC1A
CLEC1B	CLEC1B
CLEC20A	CLEC20A
CLEC2A	CLEC2A
CLEC2B	CLEC2B
CLEC2D	CLEC2D
CLEC2L	CLEC2L
CLEC3A	CLEC3A
CLEC3B	CLEC3B
CLEC4A	CLEC4A
CLEC4C	CLEC4C
CLEC4D	CLEC4D
CLEC4E	CLEC4E
CLEC4F	CLEC4F
CLEC4G	CLEC4G
CLEC4M	CLEC4M
CLEC5A	CLEC5A
CLEC6A	CLEC6A
CLEC7A	CLEC7A
CLEC9A	CLEC9A
CLECL1	CLECL1
CLGN	CLGN
CLHC1	CLHC1
CLIC1	CLIC1
CLIC2	CLIC2
CLIC3	CLIC3
CLIC4	CLIC4
CLIC5	CLIC5
CLIC6	CLIC6
CLINT1	CLINT1
CLIP1	CLIP1
CLIP1-AS1	CLIP1-AS1
CLIP2	CLIP2
CLIP3	CLIP3
CLIP4	CLIP4
CLK1	CLK1
CLK2	CLK2
CLK3	CLK3
CLK4	CLK4
CLLU1	CLLU1
CLLU1OS	CLLU1OS
CLMAT3	CLMAT3
CLMN	CLMN
CLMP	CLMP
CLN3	CLN3
CLN5	CLN5
CLN6	CLN6
CLN8	CLN8
CLNK	CLNK
CLNS1A	CLNS1A
CLOCK	CLOCK
